COUNTY,NAME,EASTING,NORTHING,CAPTURE DATE,SPECIES COMMON NAME,CAPTURE METHOD NAME,ORIGIN
Pictou,BLACK,"553,338","5,027,380",06/20/1975,Yellow Perch,unknown,Natural Occurrence
Pictou,BLACK,"553,338","5,027,380",06/20/1975,White Sucker,100 ft gill net,Natural Occurrence
Pictou,BLACK,"553,338","5,027,380",06/20/1975,Banded Killifish,unknown,Natural Occurrence
Pictou,BLACK BROOK,"565,021","5,031,386",06/25/1975,Brook Trout,100 ft gill net,Natural Occurrence
Pictou,BLACK BROOK,"565,021","5,031,386",06/25/1975,White Sucker,100 ft gill net,Natural Occurrence
Pictou,BLACK BROOK,"565,021","5,031,386",06/25/1975,Nine Spine Stickleback,100 ft gill net,Natural Occurrence
Pictou,BOTANY BAY,"502,940","5,035,810",06/28/1990,Brook Trout,100 ft gill net,Natural Occurrence
Pictou,BOTANY BAY,"502,940","5,035,810",06/28/1990,Yellow Perch,100 ft gill net,Natural Occurrence
Pictou,BOTANY BAY,"502,940","5,035,810",06/28/1990,American Eel,100 ft gill net,Natural Occurrence
Pictou,BOTANY BAY,"502,940","5,035,810",06/28/1990,White Sucker,100 ft gill net,Natural Occurrence
Pictou,BOTANY BAY,"502,940","5,035,810",06/28/1990,Golden Shiner,100 ft gill net,Natural Occurrence
Pictou,BOTANY BAY,"502,940","5,035,810",06/28/1990,Banded Killifish,100 ft gill net,Natural Occurrence
Pictou,BURROUGHS,"544,538","5,032,330",07/03/1975,Brook Trout,100 ft gill net,Natural Occurrence
Pictou,BURROUGHS,"544,538","5,032,330",07/03/1975,Golden Shiner,100 ft gill net,Natural Occurrence
Pictou,CALDER,"528,468","5,035,380",06/26/1990,Three Spine Stickleback,seine net,Natural Occurrence
Pictou,CAMPBELL,"545,298","5,037,710",07/02/1975,Brook Trout,100 ft gill net,Natural Occurrence
Pictou,COLE,"527,612","5,062,780",08/14/1975,White Perch,unknown,Natural Occurrence
Pictou,COLE,"527,612","5,062,780",08/14/1975,Banded Killifish,unknown,Natural Occurrence
Pictou,D,"554,566","5,024,010",07/21/1975,Golden Shiner,100 ft gill net,Natural Occurrence
Pictou,D,"554,566","5,024,010",07/21/1975,Common Shiner,seine net,Natural Occurrence
Pictou,D,"554,566","5,024,010",07/21/1975,Banded Killifish,100 ft gill net,Natural Occurrence
Pictou,DRYDEN,"517,428","5,026,450",08/06/1975,Yellow Perch,100 ft gill net,Natural Occurrence
Pictou,DRYDEN,"517,428","5,026,450",08/06/1975,White Sucker,100 ft gill net,Natural Occurrence
Pictou,DRYDEN,"517,428","5,026,450",08/06/1975,Golden Shiner,100 ft gill net,Natural Occurrence
Pictou,EDEN,"554,877","5,027,720",06/23/1975,Atlantic Salmon,100 ft gill net,Natural Occurrence
Pictou,EDEN,"554,877","5,027,720",06/23/1975,Brook Trout,100 ft gill net,Natural Occurrence
Pictou,EDEN,"554,877","5,027,720",06/23/1975,Yellow Perch,100 ft gill net,Natural Occurrence
Pictou,EDEN,"554,877","5,027,720",06/23/1975,Lake Whitefish,100 ft gill net,Natural Occurrence
Pictou,EDEN,"554,877","5,027,720",06/23/1975,American Eel,100 ft gill net,Natural Occurrence
Pictou,EDEN,"554,877","5,027,720",06/23/1975,White Sucker,100 ft gill net,Natural Occurrence
Pictou,EDEN,"554,877","5,027,720",06/23/1975,Alewife (Gaspereau),unknown,Natural Occurrence
Pictou,ELBOW,"527,125","5,021,050",07/11/1975,Brook Trout,100 ft gill net,Natural Occurrence
Pictou,ELBOW,"527,125","5,021,050",07/11/1975,Golden Shiner,100 ft gill net,Natural Occurrence
Pictou,FISH,"524,951","5,022,690",06/22/1995,Brook Trout,100 ft gill net,Natural Occurrence
Pictou,FISH,"524,951","5,022,690",06/22/1995,Brown Bullhead,100 ft gill net,Natural Occurrence
Pictou,FISH,"524,951","5,022,690",06/22/1995,White Sucker,100 ft gill net,Natural Occurrence
Pictou,FORBES,"528,292","5,038,370",06/07/1990,Brook Trout,100 ft gill net,Natural Occurrence
Pictou,FORBES,"528,292","5,038,370",06/07/1990,Yellow Perch,100 ft gill net,Natural Occurrence
Pictou,FORBES,"528,292","5,038,370",06/07/1990,White Sucker,100 ft gill net,Natural Occurrence
Pictou,FORBES,"528,292","5,038,370",06/07/1990,Lake Chub,100 ft gill net,Natural Occurrence
Pictou,FORBES,"528,292","5,038,370",06/07/1990,Golden Shiner,100 ft gill net,Natural Occurrence
Pictou,GAIRLOCH,"512,955","5,036,310",08/08/1975,Brook Trout,100 ft gill net,Natural Occurrence
Pictou,GAIRLOCH,"512,955","5,036,310",08/08/1975,American Eel,seine net,Natural Occurrence
Pictou,GAIRLOCH,"512,955","5,036,310",08/08/1975,White Sucker,100 ft gill net,Natural Occurrence
Pictou,GALT,"553,063","5,059,180",08/15/1975,White Perch,100 ft gill net,Natural Occurrence
Pictou,GALT,"553,063","5,059,180",08/15/1975,American Eel,100 ft gill net,Natural Occurrence
Pictou,GALT,"553,063","5,059,180",08/15/1975,Banded Killifish,100 ft gill net,Natural Occurrence
Pictou,GALT,"553,063","5,059,180",06/26/1975,Nine Spine Stickleback,seine net,Natural Occurrence
Pictou,GALT,"553,063","5,059,180",06/26/1975,Alewife (Gaspereau),seine net,Natural Occurrence
Pictou,GRANT,"527,183","5,032,150",07/24/1975,Brook Trout,100 ft gill net,Natural Occurrence
Pictou,GRANT,"527,183","5,032,150",07/24/1975,Brown Bullhead,100 ft gill net,Natural Occurrence
Pictou,GRANT,"527,183","5,032,150",07/24/1975,American Eel,100 ft gill net,Natural Occurrence
Pictou,GRANT,"527,183","5,032,150",07/24/1975,White Sucker,100 ft gill net,Natural Occurrence
Pictou,GRANT,"527,183","5,032,150",07/24/1975,Golden Shiner,100 ft gill net,Natural Occurrence
Pictou,GRANT,"527,183","5,032,150",07/24/1975,Banded Killifish,100 ft gill net,Natural Occurrence
Pictou,GUNN,"564,000","5,030,070",06/25/1975,Brook Trout,100 ft gill net,Natural Occurrence
Pictou,GUNN,"564,000","5,030,070",06/25/1975,White Sucker,100 ft gill net,Natural Occurrence
Pictou,GUNN,"564,000","5,030,070",06/25/1975,Nine Spine Stickleback,100 ft gill net,Natural Occurrence
Pictou,INDIAN,"562,596","5,040,390",08/03/1988,Atlantic Salmon,100 ft gill net,Natural Occurrence
Pictou,INDIAN,"562,596","5,040,390",08/03/1988,Brook Trout,100 ft gill net,Natural Occurrence
Pictou,INDIAN,"562,596","5,040,390",08/03/1988,White Sucker,100 ft gill net,Natural Occurrence
Pictou,INDIAN,"562,596","5,040,390",08/03/1988,Nine Spine Stickleback,100 ft gill net,Natural Occurrence
Pictou,INNER PICTOU HBR.,"520,772","5,057,050",08/15/1980,White Perch,100 ft gill net,Natural Occurrence
Pictou,INNER PICTOU HBR.,"520,772","5,057,050",08/15/1980,White Sucker,100 ft gill net,Natural Occurrence
Pictou,INNER PICTOU HBR.,"520,772","5,057,050",08/15/1980,Mummichog,100 ft gill net,Natural Occurrence
Pictou,INNER PICTOU HBR.,"520,772","5,057,050",08/15/1980,Alewife (Gaspereau),100 ft gill net,Natural Occurrence
Pictou,JOHN MILLER,"556,892","5,024,010",07/16/1975,Yellow Perch,100 ft gill net,Natural Occurrence
Pictou,KING,"539,006","5,047,880",07/24/1991,Brook Trout,100 ft gill net,Natural Occurrence
Pictou,KING,"539,006","5,047,880",07/24/1991,Lake Chub,100 ft gill net,Natural Occurrence
Pictou,LANSDOWNE,"513,840","5,031,650",06/01/2003,Smallmouth Bass,angling,Illegal Introduction
Pictou,LANSDOWNE,"513,840","5,031,650",08/07/1975,Brook Trout,100 ft gill net,Natural Occurrence
Pictou,LANSDOWNE,"513,840","5,031,650",08/07/1975,American Eel,100 ft gill net,Natural Occurrence
Pictou,LANSDOWNE,"513,840","5,031,650",08/07/1975,White Sucker,100 ft gill net,Natural Occurrence
Pictou,LONG,"530,052","5,022,310",07/14/1975,Brook Trout,100 ft gill net,Natural Occurrence
Pictou,LONG,"530,052","5,022,310",07/14/1975,Golden Shiner,100 ft gill net,Natural Occurrence
Pictou,MACKAYS,"568,366","5,034,930",08/23/1979,Brook Trout,100 ft gill net,Natural Occurrence
Pictou,MACKAYS,"568,366","5,034,930",08/23/1979,American Eel,visual observation,Natural Occurrence
Pictou,MACKINNON,"537,074","5,023,250",08/11/1975,Brook Trout,100 ft gill net,Natural Occurrence
Pictou,MACKINNON,"537,074","5,023,250",08/11/1975,Yellow Perch,100 ft gill net,Natural Occurrence
Pictou,MACKINNON,"537,074","5,023,250",08/11/1975,White Sucker,100 ft gill net,Natural Occurrence
Pictou,MACKINNON,"537,074","5,023,250",08/11/1975,Golden Shiner,100 ft gill net,Natural Occurrence
Pictou,MACKINNON,"537,074","5,023,250",08/11/1975,Banded Killifish,100 ft gill net,Natural Occurrence
Pictou,MACLEANS,"529,713","5,034,750",05/17/1993,Brook Trout,100 ft gill net,Natural Occurrence
Pictou,MACPHERSON'S,"535,545","5,034,840",07/02/1975,Brook Trout,100 ft gill net,Natural Occurrence
Pictou,MACPHERSON'S,"535,545","5,034,840",07/02/1975,American Eel,100 ft gill net,Natural Occurrence
Pictou,MACPHERSON'S,"535,545","5,034,840",07/02/1975,Lake Chub,100 ft gill net,Natural Occurrence
Pictou,MAPLE,"530,661","5,025,550",08/24/2004,Brook Trout,unknown,Natural Occurrence
Pictou,MILLDAM,"556,330","5,025,620",07/09/1975,Yellow Perch,100 ft gill net,Natural Occurrence
Pictou,NORMAN'S,"544,266","5,030,500",07/08/1975,Brook Trout,100 ft gill net,Natural Occurrence
Pictou,NORMAN'S,"544,266","5,030,500",07/08/1975,White Sucker,100 ft gill net,Natural Occurrence
Pictou,NORMAN'S,"544,266","5,030,500",07/08/1975,Black Nose Dace,100 ft gill net,Natural Occurrence
Pictou,NORMAN'S,"544,266","5,030,500",07/08/1975,Golden Shiner,100 ft gill net,Natural Occurrence
Pictou,NORMAN'S,"544,266","5,030,500",07/08/1975,Banded Killifish,100 ft gill net,Natural Occurrence
Pictou,OTTER,"531,149","5,058,940",08/13/1975,White Perch,100 ft gill net,Natural Occurrence
Pictou,OTTER,"531,149","5,058,940",08/13/1975,Yellow Perch,100 ft gill net,Natural Occurrence
Pictou,OTTER,"531,149","5,058,940",08/13/1975,White Sucker,100 ft gill net,Natural Occurrence
Pictou,OTTER,"531,149","5,058,940",08/13/1975,Golden Shiner,100 ft gill net,Natural Occurrence
Pictou,PATTERSONS POINT(NEAR GALT POND),"551,900","5,060,930",06/17/1975,Brook Trout,100 ft gill net,Natural Occurrence
Pictou,PATTERSONS POINT(NEAR GALT POND),"551,900","5,060,930",06/17/1975,White Perch,100 ft gill net,Natural Occurrence
Pictou,PATTERSONS POINT(NEAR GALT POND),"551,900","5,060,930",06/17/1975,Banded Killifish,100 ft gill net,Natural Occurrence
Pictou,PATTERSONS POINT(NEAR GALT POND),"551,900","5,060,930",06/17/1975,Alewife (Gaspereau),100 ft gill net,Natural Occurrence
Pictou,PERCH,"529,628","5,021,280",07/31/1975,Brook Trout,100 ft gill net,Natural Occurrence
Pictou,PERCH,"529,628","5,021,280",07/31/1975,Yellow Perch,100 ft gill net,Natural Occurrence
Pictou,PERCH,"529,628","5,021,280",07/31/1975,White Sucker,100 ft gill net,Natural Occurrence
Pictou,PERCH,"529,628","5,021,280",07/31/1975,Golden Shiner,100 ft gill net,Natural Occurrence
Pictou,PIPER'S,"526,537","5,021,600",07/30/1975,Brook Trout,100 ft gill net,Natural Occurrence
Pictou,PIPER'S,"526,537","5,021,600",07/30/1975,Yellow Perch,100 ft gill net,Natural Occurrence
Pictou,PIPER'S,"526,537","5,021,600",07/30/1975,Brown Bullhead,100 ft gill net,Natural Occurrence
Pictou,PIPER'S,"526,537","5,021,600",07/30/1975,White Sucker,100 ft gill net,Natural Occurrence
Pictou,PIPER'S,"526,537","5,021,600",07/30/1975,Golden Shiner,100 ft gill net,Natural Occurrence
Pictou,SUTHERLANDS,"548,175","5,031,110",07/23/1975,Atlantic Salmon,100 ft gill net,Natural Occurrence
Pictou,SUTHERLANDS,"548,175","5,031,110",07/23/1975,Brook Trout,100 ft gill net,Natural Occurrence
Pictou,SUTHERLANDS,"548,175","5,031,110",07/23/1975,White Sucker,100 ft gill net,Natural Occurrence
Pictou,SUTHERLANDS,"548,175","5,031,110",07/23/1975,Golden Shiner,100 ft gill net,Natural Occurrence
Pictou,TAYLOR,"544,320","5,023,330",07/22/1997,Brook Trout,100 ft gill net,Natural Occurrence
Pictou,TAYLOR,"544,320","5,023,330",07/22/1997,Golden Shiner,100 ft gill net,Natural Occurrence
Pictou,TAYLOR,"544,320","5,023,330",07/22/1997,Common Shiner,100 ft gill net,Natural Occurrence
Pictou,TAYLOR,"544,320","5,023,330",07/22/1997,Nine Spine Stickleback,100 ft gill net,Natural Occurrence
Pictou,TAYLOR,"544,320","5,023,330",07/22/1997,Banded Killifish,unknown,Natural Occurrence
Pictou,UPPER DAM,"556,330","5,025,620",06/19/1975,Yellow Perch,100 ft gill net,Natural Occurrence
Pictou,WEST,"527,131","5,023,110",01/01/2002,Chain Pickerel,angling,Illegal Introduction
Pictou,WEST,"516,882","5,055,180",08/15/1980,White Perch,100 ft gill net,Natural Occurrence
Pictou,WEST,"516,882","5,055,180",08/15/1980,White Sucker,100 ft gill net,Natural Occurrence
Pictou,WEST,"516,882","5,055,180",08/15/1980,Mummichog,100 ft gill net,Natural Occurrence
Pictou,WEST,"516,882","5,055,180",08/15/1980,Alewife (Gaspereau),100 ft gill net,Natural Occurrence
Pictou,WEST,"527,131","5,023,110",07/30/1975,Brook Trout,100 ft gill net,Natural Occurrence
Pictou,WEST,"527,131","5,023,110",07/30/1975,American Eel,unknown,Natural Occurrence
Pictou,WEST,"527,131","5,023,110",07/30/1975,White Sucker,100 ft gill net,Natural Occurrence
Pictou,WEST,"527,131","5,023,110",07/30/1975,Golden Shiner,100 ft gill net,Natural Occurrence
Pictou,WEST,"527,131","5,023,110",07/30/1975,Nine Spine Stickleback,100 ft gill net,Natural Occurrence
Pictou,WHITE,"556,923","5,025,330",07/10/1975,Brook Trout,100 ft gill net,Natural Occurrence
Pictou,WHITE,"556,923","5,025,330",07/10/1975,Yellow Perch,100 ft gill net,Natural Occurrence
Pictou,WHITE,"556,923","5,025,330",07/10/1975,Golden Shiner,100 ft gill net,Natural Occurrence
Pictou,Z,"554,248","5,024,990",07/21/1975,Brook Trout,100 ft gill net,Natural Occurrence
Pictou,Z,"554,248","5,024,990",07/21/1975,Yellow Perch,100 ft gill net,Natural Occurrence
Pictou,Z,"554,248","5,024,990",07/21/1975,White Sucker,100 ft gill net,Natural Occurrence
Pictou,Z,"554,248","5,024,990",07/21/1975,Golden Shiner,100 ft gill net,Natural Occurrence
Queens,ANNIS,"353,284","4,910,170",01/01/2001,Smallmouth Bass,unknown,Illegal Introduction
Queens,ANNIS,"353,284","4,910,170",08/26/1982,White Perch,100 ft gill net,Natural Occurrence
Queens,ANNIS,"353,284","4,910,170",08/26/1982,Yellow Perch,seine net,Natural Occurrence
Queens,ANNIS,"353,284","4,910,170",08/26/1982,Brown Bullhead,100 ft gill net,Natural Occurrence
Queens,ANNIS,"353,284","4,910,170",08/26/1982,American Eel,unknown,Natural Occurrence
Queens,ANNIS,"353,284","4,910,170",08/26/1982,White Sucker,100 ft gill net,Natural Occurrence
Queens,ANNIS,"353,284","4,910,170",08/26/1982,Banded Killifish,seine net,Natural Occurrence
Queens,BAR,"362,038","4,874,090",05/09/2011,Chain Pickerel,angler report,Illegal Introduction
Queens,BAR,"362,038","4,874,090",09/05/1972,Brook Trout,100 ft gill net,Natural Occurrence
Queens,BAR,"362,038","4,874,090",09/05/1972,Yellow Perch,100 ft gill net,Natural Occurrence
Queens,BAR,"362,038","4,874,090",09/05/1972,White Sucker,100 ft gill net,Natural Occurrence
Queens,BARNIE,"329,013","4,915,790",08/23/1972,Brook Trout,100 ft gill net,Natural Occurrence
Queens,BARNIE,"329,013","4,915,790",08/23/1972,White Perch,100 ft gill net,Natural Occurrence
Queens,BARNIE,"329,013","4,915,790",08/23/1972,Yellow Perch,100 ft gill net,Natural Occurrence
Queens,BARNIE,"329,013","4,915,790",08/23/1972,Brown Bullhead,100 ft gill net,Natural Occurrence
Queens,BEACH,"341,054","4,923,200",06/26/1989,Yellow Perch,100 ft gill net,Natural Occurrence
Queens,BEACH,"341,054","4,923,200",06/26/1989,Brown Bullhead,100 ft gill net,Natural Occurrence
Queens,BEACH,"341,054","4,923,200",06/26/1989,Nine Spine Stickleback,seine net,Natural Occurrence
Queens,BEACH,"341,054","4,923,200",06/26/1989,Banded Killifish,seine net,Natural Occurrence
Queens,BEAVERHEAD,"329,149","4,922,500",08/21/1974,Yellow Perch,100 ft gill net,Natural Occurrence
Queens,BEAVERHEAD,"329,149","4,922,500",08/21/1974,White Sucker,100 ft gill net,Natural Occurrence
Queens,BEAVERHEAD,"329,149","4,922,500",08/21/1974,Lake Chub,seine net,Natural Occurrence
Queens,BEAVERHEAD,"329,149","4,922,500",08/21/1974,Golden Shiner,seine net,Natural Occurrence
Queens,BEAVERHEAD,"329,149","4,922,500",08/21/1974,Banded Killifish,seine net,Natural Occurrence
Queens,BEAVERTAIL,"357,631","4,910,000",08/18/1982,White Perch,100 ft gill net,Natural Occurrence
Queens,BEAVERTAIL,"357,631","4,910,000",08/18/1982,Yellow Perch,100 ft gill net,Natural Occurrence
Queens,BEAVERTAIL,"357,631","4,910,000",08/18/1982,Brown Bullhead,100 ft gill net,Natural Occurrence
Queens,BEAVERTAIL,"357,631","4,910,000",08/18/1982,White Sucker,100 ft gill net,Natural Occurrence
Queens,BEAVERTAIL,"357,631","4,910,000",08/18/1982,Golden Shiner,100 ft gill net,Natural Occurrence
Queens,BEAVERTAIL BASIN,"357,631","4,910,000",05/10/1983,Yellow Perch,unknown,Natural Occurrence
Queens,BEAVERTAIL BASIN,"357,631","4,910,000",05/10/1983,Brown Bullhead,unknown,Natural Occurrence
Queens,BEAVERTAIL BASIN,"357,631","4,910,000",05/10/1983,Golden Shiner,unknown,Natural Occurrence
Queens,BEAVERTAIL BASIN,"357,631","4,910,000",08/18/1982,White Perch,100 ft gill net,Natural Occurrence
Queens,BEAVERTAIL BASIN,"357,631","4,910,000",08/18/1982,Brown Bullhead,100 ft gill net,Natural Occurrence
Queens,BEAVERTAIL BASIN,"357,631","4,910,000",08/18/1982,American Eel,100 ft gill net,Natural Occurrence
Queens,BEAVERTAIL BASIN,"357,631","4,910,000",08/18/1982,White Sucker,100 ft gill net,Natural Occurrence
Queens,BEAVERTAIL BASIN,"357,631","4,910,000",08/18/1982,Golden Shiner,100 ft gill net,Natural Occurrence
Queens,BEAVERTAIL BASIN,"357,631","4,910,000",08/18/1982,Banded Killifish,seine net,Natural Occurrence
Queens,BIG ROBERTSON,"347,812","4,860,320",05/05/1982,Yellow Perch,unknown,Natural Occurrence
Queens,BIG ROBERTSON,"347,812","4,860,320",05/05/1982,Brown Bullhead,unknown,Natural Occurrence
Queens,BIG ROBERTSON,"347,812","4,860,320",05/05/1982,Golden Shiner,unknown,Natural Occurrence
Queens,BIG ROBERTSON,"347,812","4,860,320",07/10/1972,Brown Trout,trap net,Legal Introduction
Queens,BIG ROBERTSON,"347,812","4,860,320",07/10/1972,Alewife (Gaspereau),100 ft gill net,Natural Occurrence
Queens,BIG SIXTEEN MILE BAY,"342,987","4,901,520",08/23/1988,White Perch,100 ft gill net,Natural Occurrence
Queens,BIG SIXTEEN MILE BAY,"342,987","4,901,520",08/23/1988,Yellow Perch,100 ft gill net,Natural Occurrence
Queens,BIG SIXTEEN MILE BAY,"342,987","4,901,520",08/23/1988,Brown Bullhead,100 ft gill net,Natural Occurrence
Queens,BIG SIXTEEN MILE BAY,"342,987","4,901,520",08/23/1988,White Sucker,300 ft gill net,Natural Occurrence
Queens,BIG SIXTEEN MILE BAY,"342,987","4,901,520",08/23/1988,Nine Spine Stickleback,minnow pail,Natural Occurrence
Queens,BLACK DUCK,"318,720","4,887,500",05/07/1980,Yellow Perch,unknown,Natural Occurrence
Queens,BLACK DUCK,"318,720","4,887,500",05/07/1980,Brown Bullhead,unknown,Natural Occurrence
Queens,BLACK DUCK,"318,720","4,887,500",05/07/1980,Golden Shiner,unknown,Natural Occurrence
Queens,BLACK RATTLE,"355,021","4,911,130",08/26/1982,White Perch,100 ft gill net,Natural Occurrence
Queens,BLACK RATTLE,"355,021","4,911,130",08/26/1982,Yellow Perch,100 ft gill net,Natural Occurrence
Queens,BLACK RATTLE,"355,021","4,911,130",08/26/1982,Brown Bullhead,100 ft gill net,Natural Occurrence
Queens,BLACK RATTLE,"355,021","4,911,130",08/26/1982,White Sucker,100 ft gill net,Natural Occurrence
Queens,BLACK RATTLE,"355,021","4,911,130",08/26/1982,Banded Killifish,seine net,Natural Occurrence
Queens,BROPHY,"319,947","4,894,230",08/26/1966,Yellow Perch,100 ft gill net,Natural Occurrence
Queens,BROPHY,"319,947","4,894,230",08/26/1966,Brown Bullhead,100 ft gill net,Natural Occurrence
Queens,BROPHY,"319,947","4,894,230",08/26/1966,Banded Killifish,unknown,Natural Occurrence
Queens,CADEUSKY,"322,165","4,891,080",05/28/1984,White Perch,100 ft gill net,Natural Occurrence
Queens,CADEUSKY,"322,165","4,891,080",05/28/1984,Yellow Perch,100 ft gill net,Natural Occurrence
Queens,CADEUSKY,"322,165","4,891,080",05/28/1984,Brown Bullhead,100 ft gill net,Natural Occurrence
Queens,CADEUSKY,"322,165","4,891,080",05/28/1984,White Sucker,100 ft gill net,Natural Occurrence
Queens,CADEUSKY,"322,165","4,891,080",05/28/1984,Golden Shiner,minnow pail,Natural Occurrence
Queens,CADEUSKY,"322,165","4,891,080",05/28/1984,Banded Killifish,minnow pail,Natural Occurrence
Queens,CADEUSKY,"322,165","4,891,080",08/05/1966,White Perch,100 ft gill net,Natural Occurrence
Queens,CADEUSKY,"322,165","4,891,080",08/05/1966,Yellow Perch,100 ft gill net,Natural Occurrence
Queens,CADEUSKY,"322,165","4,891,080",08/05/1966,Brown Bullhead,100 ft gill net,Natural Occurrence
Queens,CADEUSKY,"322,165","4,891,080",08/05/1966,White Sucker,100 ft gill net,Natural Occurrence
Queens,CADEUSKY,"322,165","4,891,080",08/05/1966,Golden Shiner,minnow pail,Natural Occurrence
Queens,CADEUSKY,"322,165","4,891,080",08/05/1966,Banded Killifish,minnow pail,Natural Occurrence
Queens,CANNON,"329,126","4,912,900",01/01/2011,Smallmouth Bass,angling,Illegal Introduction
Queens,CANNON,"329,126","4,912,900",01/01/2011,Smallmouth Bass,angling,Illegal Introduction
Queens,CANNON,"329,126","4,912,900",08/15/1972,White Perch,100 ft gill net,Natural Occurrence
Queens,CANNON,"329,126","4,912,900",08/15/1972,Yellow Perch,100 ft gill net,Natural Occurrence
Queens,CANNON,"329,126","4,912,900",08/15/1972,Brown Bullhead,100 ft gill net,Natural Occurrence
Queens,CHARLOTTE,"352,041","4,886,110",07/15/1982,White Perch,100 ft gill net,Natural Occurrence
Queens,CHARLOTTE,"352,041","4,886,110",07/15/1982,Brown Bullhead,100 ft gill net,Natural Occurrence
Queens,CHARLOTTE,"352,041","4,886,110",07/15/1982,American Eel,unknown,Natural Occurrence
Queens,CHARLOTTE,"352,041","4,886,110",07/15/1982,White Sucker,100 ft gill net,Natural Occurrence
Queens,DUNN (EAST),"317,703","4,903,900",06/06/1984,White Perch,100 ft gill net,Natural Occurrence
Queens,DUNN (EAST),"317,703","4,903,900",06/06/1984,Yellow Perch,100 ft gill net,Natural Occurrence
Queens,DUNN (EAST),"317,703","4,903,900",06/06/1984,Brown Bullhead,100 ft gill net,Natural Occurrence
Queens,DUNN (EAST),"317,703","4,903,900",06/06/1984,American Eel,unknown,Natural Occurrence
Queens,DUNN (EAST),"317,703","4,903,900",06/06/1984,Golden Shiner,100 ft gill net,Natural Occurrence
Queens,DUNN (EAST),"317,703","4,903,900",07/12/1964,Brook Trout,unknown,Natural Occurrence
Queens,DUNN (EAST),"317,703","4,903,900",07/12/1964,White Perch,100 ft gill net,Natural Occurrence
Queens,DUNN (EAST),"317,703","4,903,900",07/12/1964,Yellow Perch,100 ft gill net,Natural Occurrence
Queens,DUNN (EAST),"317,703","4,903,900",07/12/1964,Brown Bullhead,100 ft gill net,Natural Occurrence
Queens,DUNN (EAST),"317,703","4,903,900",07/12/1964,Golden Shiner,100 ft gill net,Natural Occurrence
Queens,DUNN (EAST),"317,703","4,903,900",07/12/1964,Banded Killifish,unknown,Natural Occurrence
Queens,DUNN (WEST),"317,703","4,903,900",06/07/1984,Brook Trout,100 ft gill net,Natural Occurrence
Queens,DUNN (WEST),"317,703","4,903,900",06/07/1984,White Perch,100 ft gill net,Natural Occurrence
Queens,DUNN (WEST),"317,703","4,903,900",06/07/1984,Yellow Perch,100 ft gill net,Natural Occurrence
Queens,DUNN (WEST),"317,703","4,903,900",06/07/1984,Brown Bullhead,100 ft gill net,Natural Occurrence
Queens,DUNN (WEST),"317,703","4,903,900",06/07/1984,American Eel,100 ft gill net,Natural Occurrence
Queens,DUNN (WEST),"317,703","4,903,900",06/07/1984,Golden Shiner,100 ft gill net,Natural Occurrence
Queens,DUNN (WEST),"317,703","4,903,900",07/12/1964,Brook Trout,100 ft gill net,Natural Occurrence
Queens,DUNN (WEST),"317,703","4,903,900",07/12/1964,White Perch,100 ft gill net,Natural Occurrence
Queens,DUNN (WEST),"317,703","4,903,900",07/12/1964,Yellow Perch,100 ft gill net,Natural Occurrence
Queens,DUNN (WEST),"317,703","4,903,900",07/12/1964,Brown Bullhead,100 ft gill net,Natural Occurrence
Queens,DUNN (WEST),"317,703","4,903,900",07/12/1964,American Eel,100 ft gill net,Natural Occurrence
Queens,DUNN (WEST),"317,703","4,903,900",07/12/1964,Golden Shiner,100 ft gill net,Natural Occurrence
Queens,DUNN (WEST),"317,703","4,903,900",07/12/1964,Banded Killifish,unknown,Natural Occurrence
Queens,EIGHTH,"321,847","4,888,370",06/16/1984,Brook Trout,unknown,Natural Occurrence
Queens,EIGHTH,"321,847","4,888,370",06/16/1984,White Perch,100 ft gill net,Natural Occurrence
Queens,EIGHTH,"321,847","4,888,370",06/16/1984,Yellow Perch,100 ft gill net,Natural Occurrence
Queens,EIGHTH,"321,847","4,888,370",06/16/1984,Brown Bullhead,100 ft gill net,Natural Occurrence
Queens,EIGHTH,"321,847","4,888,370",06/16/1984,White Sucker,100 ft gill net,Natural Occurrence
Queens,EIGHTH,"321,847","4,888,370",06/16/1984,Golden Shiner,100 ft gill net,Natural Occurrence
Queens,EIGHTH,"321,847","4,888,370",07/13/1966,Brook Trout,unknown,Natural Occurrence
Queens,EIGHTH,"321,847","4,888,370",07/13/1966,White Perch,100 ft gill net,Natural Occurrence
Queens,EIGHTH,"321,847","4,888,370",07/13/1966,Yellow Perch,100 ft gill net,Natural Occurrence
Queens,EIGHTH,"321,847","4,888,370",07/13/1966,Brown Bullhead,100 ft gill net,Natural Occurrence
Queens,EIGHTH,"321,847","4,888,370",07/13/1966,American Eel,unknown,Natural Occurrence
Queens,EIGHTH,"321,847","4,888,370",07/13/1966,White Sucker,100 ft gill net,Natural Occurrence
Queens,EIGHTH,"321,847","4,888,370",07/13/1966,Golden Shiner,100 ft gill net,Natural Occurrence
Queens,EIGHTH,"321,847","4,888,370",07/13/1966,Banded Killifish,unknown,Natural Occurrence
Queens,FIRST BEAVER,"313,575","4,898,510",07/26/1966,Brook Trout,unknown,Natural Occurrence
Queens,FIRST BEAVER,"313,575","4,898,510",07/26/1966,Banded Killifish,unknown,Natural Occurrence
Queens,FIRST CHRISTOPHER,"343,070","4,910,740",07/18/1982,White Perch,100 ft gill net,Natural Occurrence
